iso,year,log_rgdp_pc,log_gov_pc,log_tfp,tbill,def_gdp,debt_gdp,nx_gdp,mil_delta
BEL,1970,2.609862134835436,1.3174121149598195,1.9131120246962912,7.8599996864795685,-4.029195940671352,47.49187,0.7338017174082748,-0.019714177845554293
BEL,1971,2.653363066901241,1.325983198666125,1.9370131407039883,5.090000107884407,-3.272746719908726,45.7677,-0.634626354820308,-0.01816587764159161
BEL,1972,2.7089629551286425,1.3974572397751774,1.9892239069368265,3.8600001484155655,-3.6427159706726187,44.84331,1.8616512591648071,-0.04544890846384497
BEL,1973,2.7664261131118004,1.4873118534141423,2.043115120262518,6.159999966621399,-4.78954160354598,42.38252,0.7855018795937833,-0.0738949447511561
BEL,1974,2.8035353193605936,1.5172886147589062,2.073307583745799,10.209999978542328,-4.192596489549957,38.84301,-2.912621359223301,0.30361835136979654
BEL,1975,2.781910553848349,1.627240390664752,2.0610626354484682,6.989999860525131,-6.386883403225107,39.83973,-3.199169945095327,0.028334994832483584
BEL,1976,2.8225794807766635,1.6754048962322352,2.107816109189965,9.769999980926514,-7.7104223640230956,40.06854,-3.8931935581890005,0.049879112853554286
BEL,1977,2.830703075694903,1.7342663028151772,2.1162417998714944,7.079999893903732,-7.130813545033024,42.93782,-3.628635661093157,0.1182734141259214
BEL,1978,2.857929433873623,1.85897066908725,2.1402953724405167,7.14000016450882,-8.143642072213499,45.96645,-3.7840136054421767,-0.00017704368595605757
BEL,1979,2.8783986533253034,1.8875026660796785,2.1534917329113044,10.760000348091125,-8.30091585750605,49.43217,-3.773700493154042,-0.011149632029619827
BEL,1980,2.912468857048402,1.9167236535406742,2.197617314425331,14.079999923706055,-9.09751900706266,65.22144666666667,-5.835725606969462,0.11585405056176246
BEL,1981,2.887059228569622,1.996211116806445,2.2084213753397837,15.250000357627869,-14.285371628022677,81.01072333333335,-6.547461996177058,-0.09610484464170677
BEL,1982,2.8820045781270567,1.9891687396168178,2.224815863007674,14.090000092983246,-12.761508489396432,96.80000000000001,-6.36119637728152,-0.07853142093148158
BEL,1983,2.8663618697432405,2.0032056385023864,2.2302207898782993,10.540000349283218,-12.650733445261512,107.2,-3.913683202377603,-0.1835107212567464
BEL,1984,2.8816600130068752,1.9676330810411677,2.2412341530089113,11.420000344514847,-9.75039163796233,111.4,-4.350807850725813,-0.0766685951333268
BEL,1985,2.8956462107587213,1.9683711757739928,2.2476996774286055,9.57999974489212,-7.8987689007486885,115.99999999999999,-3.0144218921921664,0.02253876988862924
BEL,1986,2.927784664723041,2.046698407738778,2.265395253278772,8.100000023841858,-10.776922957848955,121.10000000000001,0.09785119242299042,-0.051977831375256134
BEL,1987,2.950771453876883,1.9897653973006701,2.2847590740827837,7.0900000631809235,-7.839430395286036,125.6,-0.18443223651187005,-0.2730463764537836
BEL,1988,3.0015533814246242,2.0120053315186843,2.3173327804246933,6.719999760389328,-7.4745845212433055,126.0,-0.19478456504677039,-0.1678940926098611
BEL,1989,3.0499216294467515,2.0089102471355753,2.3371871682107326,8.68000015616417,-8.405584270671675,122.8,0.94109817148968,-0.10541386463508973
BEL,1990,3.0707168599715393,1.9959966538633072,2.3457220100969884,9.669999778270721,-6.764376818080105,126.6,-1.005948214564257,-0.0677476117924094
BEL,1991,3.082169862561959,1.9823035263073328,2.3676818796841883,9.309999644756317,-6.307178977994325,128.0,-1.3294218285400707,-0.4553603170311631
BEL,1992,3.1024277819012784,1.9919745564448288,2.3858157275305247,9.359999746084213,-6.648708377541872,129.6,-0.7290865777567335,-0.09636663666047274
BEL,1993,3.1015338875603287,1.998156492687798,2.3925448914606116,8.160000294446945,-5.699774748326618,135.2,3.3608913610326776,-0.05882274331013737
BEL,1994,3.127514918686927,1.9938215120665215,2.4205925485790827,5.68000003695488,-4.5404726451312225,133.2,4.858884841484772,-0.1325025962891475
BEL,1995,3.1757190242951414,2.018187843637097,2.4242761973308147,4.780000075697899,-3.7875613452484496,131.3,5.037035690488077,-0.02532371208281403
BEL,1996,3.170540526570893,2.0150731081653737,2.4304717880408924,3.2099999487400055,-3.425343463003058,129.0,4.673569402317849,-0.061450651654191946
BEL,1997,3.198237407540124,2.0203919860820903,2.4538701990132177,3.4299999475479126,-2.367459315219475,124.30000000000001,4.002118565421752,-0.040470377630589915
BEL,1998,3.224378636658485,2.0355865217382734,2.4579370941967658,3.5500001162290573,-1.6674977646330618,119.19999999999999,5.577561681783199,-0.023465122714934283
BEL,1999,3.251425908291989,2.0478189655121715,2.4761566161309,2.7799999341368675,-1.5565029343062131,115.40000000000002,5.563213457363828,-0.043065321488148456
BEL,2000,3.2790909679630955,2.050740306064119,2.485858109984665,4.239999875426292,-0.4072534090554571,109.59999999999998,4.587012824913413,-0.0673420801919189
BEL,2001,3.2810357207005723,2.070826652583173,2.483660789753851,4.149999842047691,-1.0809389600317765,108.2,4.940700247791625,-0.05976197129827443
BEL,2002,3.294507303802996,2.0082438063872714,2.486769233001457,3.2099999487400055,-0.2282483394631341,105.4,6.894658835153976,-0.0025673062424564908
BEL,2003,3.3041638866843677,2.037733128567573,2.4903286616640976,2.2199999541044235,-1.4543689389440282,101.70000000000002,6.503674982986836,-0.06459962006390518
BEL,2004,3.33502236895386,2.0296827405926616,2.5181026551514862,2.0099999383091927,-0.1778182063203296,97.2,5.5173526711534295,-0.059953208880953124
BEL,2005,3.34733139879065,2.139125420211266,2.529372058992546,2.070000022649765,-2.7576063502098074,95.10000000000001,4.073761014605391,-0.04051811280085871
BEL,2006,3.3649007123544044,2.0560323673135907,2.5337803240174686,2.8999999165534973,-0.11308592008021322,91.5,3.704516873482559,0.041895695607903294
BEL,2007,3.3944304722202827,2.094827605957601,2.5508094390566094,3.8899999111890793,-0.8693058300035813,87.30000000000001,4.121816430276017,0.12389575219619187
BEL,2008,3.365858572710514,2.1125161765809968,2.540366640584843,3.669999912381172,-1.5631627727140887,93.2,1.073000071944649,-0.05838448264643059
BEL,2009,3.342762861646708,2.1199876425435,2.5224599741738256,0.6599999964237213,-3.8593772097681494,100.2,3.3564108308282044,-0.07334893173639312
BEL,2010,3.356491576189114,2.135044928338002,2.5360793812009508,0.43000001460313797,-3.0274274384534845,100.29999999999998,3.4339579750220013,-0.04567996767089877
BEL,2011,3.343493093322672,2.165038094003013,2.531262980935723,1.0099999606609344,-3.7116190739637465,103.49999999999999,1.6715003025743582,-0.007471467959730971
BEL,2012,3.337568510439564,2.183351944476808,2.5312756743566576,0.13000000035390258,-3.5552016572797327,104.80000000000001,1.3761935302131283,-0.03250957959480516
BEL,2013,3.336797593974011,2.164568026144305,2.533265241377374,0.050000002374872565,-2.579082671553653,105.5,3.277475013647471,-0.03824775721242024
BEL,2014,3.3534945787993333,2.180512671535717,2.5432714411178097,0.050000002374872565,-2.5237218489146507,107.0,3.442803207901523,-0.05444236475905806
BEL,2015,3.3757443205568367,2.0882477179358743,2.5547539436547173,-0.2199999988079071,-1.279019539143074,105.2,4.594153366804069,-0.01374467444665084
BEL,2016,3.383246694332576,2.0904059776663306,2.553531314469132,-0.2637,-2.553146471046426,105.0,3.988518024123532,-0.011248089903668324
BEL,2017,3.3918296124327303,2.0722385997478185,2.5509217683105607,-0.3291,-1.2616784630940379,102.0,4.050066260599653,0.005605276007715321
BEL,2018,3.3986966943086165,2.0725584240812815,2.551819212985127,-0.3221,-0.2252101570475919,99.9,2.4926568800143767,-0.00543752573273093
BEL,2019,3.4154074362977687,2.09136991274426,2.5582607372512474,-0.3563,-1.9480920261240355,97.7,3.584715680940766,0.1189230159983653
DNK,1950,-4.638854838718644,-6.761501281024089,1.692875093942757,4.0833331644535065,-0.2714774811970757,22.026448604939176,-6.018175074183977,0.388485752008197
DNK,1951,-4.676324480354661,-6.668135338504351,1.6775152508759466,5.000000074505806,-0.22165539478158292,25.03914183725505,-5.186497817348836,0.6865152521030069
DNK,1952,-4.656348605457396,-6.591296207196224,1.6814774372882901,5.000000074505806,-0.17183330836609015,28.051835069570924,-3.124493434916518,0.623843486156864
DNK,1953,-4.604843864089196,-6.5112888709355445,1.70892770581685,4.874999821186066,-0.12201122195059738,31.064528301886796,-2.7618038740920112,-0.16897821019885617
DNK,1954,-4.566175371680879,-6.437580587136648,1.708920351508722,5.000000074505806,-0.07218913553510468,30.639130434782608,-5.175961017866811,-0.013179759184832385
DNK,1955,-4.58382685943833,-6.496278155071,1.709099965208854,5.791666731238365,1.4591977869986128,29.128919860627178,-2.890733056708158,-0.15490347834980245
DNK,1956,-4.581429658761383,-6.454558331805199,1.7163653523152078,5.999999865889549,0.782437194865658,28.915032679738562,-4.458598726114651,0.05250924413740421
DNK,1957,-4.552403573452291,-6.389979233738348,1.7800999562650763,5.999999865889549,0.389412838454522,26.70294117647059,-3.8910860967447523,-0.2016840134952136
DNK,1958,-4.52200555308338,-6.323656531365227,1.7911364125312812,5.6458331644535065,0.6173558532323834,24.490849673202618,-1.5812463599301083,-0.28809748147689573
DNK,1959,-4.442603153434244,-6.261726587135214,1.8410358318194582,5.145833268761635,1.4389244827224013,22.278758169934644,-3.697090641739316,0.13986379696520368
DNK,1960,-4.394062381508447,-6.212003827653548,1.8444521268216982,5.958333238959312,1.8241553474231285,20.06666666666667,-5.305742166429656,-0.14206591098729682
DNK,1961,-4.322347607441034,-5.9976109671920765,1.874173527226438,6.624999642372131,-0.9316906348649578,16.43076923076923,-5.088126972991932,0.4314614590556456
DNK,1962,-4.282416316987497,-5.914626993843602,1.893169681575299,7.000000029802322,-0.3152548309883794,15.255905511811024,-6.1980656586296154,0.023250789647623282
DNK,1963,-4.294730619225667,-5.882969673526247,1.8671632497231814,6.812500208616257,-0.02947570096901668,13.671028037383179,-2.8075605172985507,-0.19860942291865058
DNK,1964,-4.199240897498355,-5.8200895371746055,1.9209417196074852,6.541666388511658,0.4109655272445926,14.546644844517184,-5.677770794049863,-0.010776737679410342
DNK,1965,-4.14403507884644,-5.703044489656791,1.9270831750640005,7.000000029802322,-0.26398852223816294,12.915080527086383,-4.9842180774748925,-0.1953880342132166
DNK,1966,-4.052989700990885,-5.623332539986639,1.9161891624305591,7.000000029802322,0.036401493917311824,11.240963855421688,-4.603575597409181,-0.04853877527471351
DNK,1967,-4.043038178534359,-5.537992678453836,1.9625590027779303,7.041666656732559,-1.8856100653050756,10.05982905982906,-4.710172486538473,0.08772322626430329
DNK,1968,-4.0166016756454415,-5.458221362696232,2.0086093060582892,7.16666653752327,1.2182624852159791,9.358342665173572,-4.415954697221294,-0.2843265185158774
DNK,1969,-3.9234474308053726,-5.391421514221311,2.0554736787177994,8.500000089406967,0.8615039800878447,8.357,-5.153454531489309,0.03751233453902714
DNK,1970,-3.892008299718624,-5.192897970933022,2.0500467761529673,9.49999988079071,1.5406127140918726,7.6187499999999995,-6.155423226146098,-0.06689777657932261
DNK,1971,-3.854574109936382,-5.106969350545392,2.0745698532625916,8.187499642372131,0.12346866227771638,7.719642857142858,-4.863254223316145,-0.18224884349588155
DNK,1972,-3.7936350686910583,-5.047270396917663,2.1047395600441003,7.770833373069763,0.6119587896545339,6.644961240310076,-2.81699248517084,-0.20416576258213714
DNK,1973,-3.747589545839708,-5.079128871114417,2.1349671190207253,8.104166388511658,2.9439778708396815,5.851677852348993,-5.067106074056241,0.25903634827806865
DNK,1974,-3.7811121679660493,-4.977768859556118,2.117738169502063,13.3366659283638,1.8721977670991719,5.082941176470588,-6.51234723553045,0.16240561069958837
DNK,1975,-3.7650254494150706,-4.929792663540543,2.1272098362367364,6.470832973718643,-2.404825680666066,4.255026455026455,-4.1608256949410904,-0.19304635746987486
DNK,1976,-3.706500786076128,-4.873204494986143,2.158853340225106,10.279999673366547,-1.2343146753520464,4.494036697247707,-7.412568047348698,0.012099943800115032
DNK,1977,-3.711659391332979,-4.854685645783059,2.1767271468725085,14.481666684150696,-1.5418315151566195,8.779166666666667,-6.424967177525505,0.055518065936077665
DNK,1978,-3.7023755896441175,-4.818215037864204,2.191169309695768,15.42000025510788,-1.2052484665376197,14.09509433962264,-4.833611123277754,-0.02029382216838549
DNK,1979,-3.690339366088619,-4.7622442685190345,2.214903756807708,12.63333261013031,-2.142644128744487,19.374657534246577,-5.271790571933632,0.11156515034578618
DNK,1980,-3.728010303509138,-4.730855335792496,2.1973541056994317,16.927500069141388,-3.8908104430679322,27.121202531645572,-3.6258850926455453,0.07557386934181087
DNK,1981,-3.7438544159848446,-4.664078683667387,2.207812007662733,14.839999377727509,-7.09650396902839,36.51768115942029,-2.370114353083104,-0.018771366840597548
DNK,1982,-3.7067210451551778,-4.5882216170391645,2.23374439673252,16.918332874774933,-9.193975358652148,47.9272040302267,-2.122634055167309,-0.055152149149876095
DNK,1983,-3.675947578468769,-4.534092432758581,2.257160559603805,12.809999287128448,-8.968321529166436,54.166666666666664,-0.3885707687352463,-0.12927215052715324
DNK,1984,-3.6377294741613873,-4.515081448933674,2.2851581925085322,11.772499978542328,-6.44014262999665,63.55734513274336,-1.0605602443797397,-0.13079861842871843
DNK,1985,-3.6025894654965507,-4.529844815581518,2.308293544545126,10.33250018954277,-3.1914801486997715,68.39349593495935,-1.804940920340642,-0.1598528704130726
DNK,1986,-3.5692792936615834,-4.573991710516003,2.330018041545766,9.224999696016312,1.3955049865273106,66.21381381381381,-1.8265750034817456,0.08682824674341205
DNK,1987,-3.5607041840269633,-4.560748070698821,2.3346576287945244,10.108333081007004,1.160032231846964,60.581714285714284,0.18037819776473504,0.055823148983999094
DNK,1988,-3.5672555040472047,-4.545580096972221,2.3379686415018903,8.527500182390213,0.02339800812756644,57.14535519125683,1.2648808921182244,-0.06325049546383887
DNK,1989,-3.5595878800036087,-4.5309640300638545,2.346070811705577,9.593600034713745,-1.0303822198402732,56.583963494132995,1.5528506247582097,-0.07346310190240679
DNK,1990,-3.5469524517902666,-4.502580728099818,2.3629896803232864,10.892999917268753,-2.304930769382261,57.68998748435544,2.715458575736295,-0.030998295581409874
DNK,1991,-3.5331367029757903,-4.483001690540706,2.378328224825108,9.699500352144241,-3.5355650490069714,58.83949275362319,2.7391589779412024,-0.06460771819611288
DNK,1992,-3.5213771537506964,-4.443117815651371,2.390544840910622,11.035100370645523,-3.5319067362540415,63.8421856639248,3.9946948594007514,0.018934169341106033
DNK,1993,-3.53126871747378,-4.402077110642389,2.398685728271546,10.405399650335312,-4.334245342907668,66.9946162657503,4.816740057065945,-0.13148492829078395
DNK,1994,-3.486820944904273,-4.35226294511164,2.4533588312465056,6.1344001442193985,-4.158316943969684,66.1340932642487,4.164770268492936,-0.05584068862639002
DNK,1995,-3.470048352477423,-4.3359919117830525,2.4678926682374884,6.069299951195717,-3.8050809441992075,68.7221010901883,3.096299112802237,-0.040616028745858346
DNK,1996,-3.4481563816245817,-4.347809259804408,2.487006441327084,3.869299963116646,-1.8401253744759962,69.23421300659756,3.454419269124559,-0.027419237096150795
DNK,1997,-3.4198315646375237,-4.366937321641375,2.4950572270214955,3.6584999412298203,-0.6742694208373777,70.8180095503521,2.722912462789215,-0.009653126757229069
DNK,1998,-3.40229778437657,-4.3610042096100665,2.4930109797935684,4.14620004594326,-0.03119762908811086,72.40180609410665,1.4095510411593248,-0.04353466536644879
DNK,1999,-3.380117195131673,-4.358085844507869,2.500547477970447,3.3075999468564987,0.3519071268039575,67.05508317442319,3.3289818152455353,-0.10707089889012322
DNK,2000,-3.343651074135997,-4.359214687547885,2.520081704075491,4.907400161027908,1.4449343456590729,60.39998021583289,3.7205118804079973,0.07307700443777554
DNK,2001,-3.3368835906223717,-4.362641367780659,2.511671699329406,4.618600010871887,0.7756322733662241,58.38596838003851,4.202420570567003,-0.024683800782679066
DNK,2002,-3.3359138693401804,-4.356400870643317,2.51117702153322,3.484800085425377,0.5166382805154919,58.2495408807368,4.1158116961390006,-0.04219149188982341
DNK,2003,-3.34074532366482,-4.346382669415251,2.5172807254873124,2.375260926783085,-0.13523565847071256,56.64719291720003,4.146236198828681,-0.0444271741092328
DNK,2004,-3.306049769492682,-4.314528768248767,2.54081226866435,2.161666750907898,1.7513934919556462,53.598703025069895,3.471126974168937,-0.1121286869140341
DNK,2005,-3.274417990289721,-4.337559432874637,2.550738215694739,2.1994750946760178,5.260266878956301,45.35869784682926,3.6917896853913703,0.06694427920047952
DNK,2006,-3.2375175813163106,-4.343118800417648,2.564257547627993,3.1814899295568466,5.366113961644494,41.022394371376386,2.3670059936803693,-0.07103294503570678
DNK,2007,-3.2240585784555056,-4.247310680314274,2.5591556292376745,4.327499866485596,5.01280936262703,34.06389801234498,1.41069478693705,0.04480401062914985
DNK,2008,-3.2274434658462674,-4.234698590714488,2.5386227243423325,4.880833253264427,3.357202896605693,42.17385360204591,2.020744270993686,-0.00441455763890497
DNK,2009,-3.289215977543969,-4.165201013337752,2.5096863445862825,1.809166744351387,-2.1988308040778777,41.78016060537078,3.678383155410291,0.052689555632747576
DNK,2010,-3.265039388295619,-4.12655041461151,2.537832074573588,0.7018666714429855,-2.6191026290643884,42.6,4.190172141804169,-0.08476252135172646
DNK,2011,-3.2762920482234645,-4.132751917110763,2.5412342969675024,0.8877333253622055,-2.2032065660039057,46.1,4.8442767480634235,0.04095385150045838
DNK,2012,-3.2774153131316366,-4.099627120344673,2.552311807346217,0.08008666918613017,-3.552555148681227,44.9,4.531329712141507,-0.12976823654661906
DNK,2013,-3.2684303547814375,-4.1400399065106575,2.5573135905703377,-0.023101666010916233,-1.4539220586566135,44.0,3.8504111747653407,-0.07372709987203563
DNK,2014,-3.2498862829677377,-4.128679086349785,2.5696521270371417,0.06411583162844181,0.9424252949270941,44.3,3.300058315688291,-0.034984777855412874
DNK,2015,-3.2305092761606655,-4.1249429282020404,2.582800672454916,-0.12600832851603627,-1.5670637429044751,39.8,3.0975032452819127,0.03625843939819351
DNK,2016,-3.204462255832653,-4.146863287231746,2.5963182903709474,-0.44,-0.46754727998925527,37.2,3.276754466779717,-0.011086054386576727
DNK,2017,-3.1827137548018554,-4.170723744974627,2.6122187605971394,-0.44,1.5868050488836944,35.9,2.820115277980444,0.14311948168443167
DNK,2018,-3.168182415719184,-4.1593162469601355,2.627656749154408,-0.49,0.7722839614723335,34.0,1.9523180556657274,0.016101713504304005
DNK,2019,-3.151431002208657,-4.170074261496729,2.6312389144127444,-0.55,3.8547621396276375,33.6,3.68207759630363,0.07456224670518896
FRA,1950,-5.173595370882598,-6.636330160703719,1.0339755478278885,2.4299999698996544,-2.7491531342851543,39.98,0.04520502025991783,1.3326816257380232
FRA,1951,-5.104916574103513,-6.586381617290884,1.074318549756125,2.7000000700354576,-3.110687013786579,33.87,-1.021163461077527,1.2410572111190685
FRA,1952,-5.073592483609723,-6.480941182391773,1.1004606361977252,3.709999844431877,-5.144342578069744,32.87,-1.1769591686942498,0.34360906318875806
FRA,1953,-5.024529137125864,-6.429608284282995,1.13906142646448,4.039999842643738,-4.503882085304083,35.0,-0.3324493727865279,-1.4507434018749716
FRA,1954,-4.971793113568053,-6.463302271985739,1.1860635835352056,3.5900000482797623,-2.1054277797240686,34.37,-0.07658311208003199,-0.735950841302377
FRA,1955,-4.91860977412454,-6.418755529954639,1.2344642112804425,3.1599998474121094,-2.799818548640176,33.269999999999996,0.34722047846194115,1.0755581189717374
FRA,1956,-4.860421064473161,-6.294006865144652,1.292494686731287,3.189999982714653,-3.9489805669931592,32.99,-1.8192912940831159,-0.2997964855027284
FRA,1957,-4.797132047481027,-6.1584225719442145,1.3455968364024415,5.350000038743019,-2.9780843939685506,32.6,-1.7187723451837413,-0.4730666728015631
FRA,1958,-4.8014537009056975,-6.333381220741834,1.37077935278898,6.490000337362289,-1.0328854895064845,32.019999999999996,-0.8045800078320299,-0.05228285008555389
FRA,1959,-4.7865163595026425,-6.32598232289005,1.3935137152976527,4.069999977946281,0.24384339884175346,31.480000000000004,0.9389413715755615,-0.20676103143622182
FRA,1960,-4.730538795408533,-6.363162213921608,1.4565937338435535,4.080000147223473,0.6399512488549961,28.499999999999996,0.9387687699378477,-0.13287834616336625
FRA,1961,-4.689927664950529,-6.3003183060118655,1.501590190357094,3.6499999463558197,0.37560555502510895,26.31,0.8031533650616908,-0.13673618923528785
FRA,1962,-4.644236393543541,-6.224680734928857,1.5467837633152786,3.6100000143051147,-0.6300918858158897,23.61,0.043131289802873646,-0.4187856320332388
FRA,1963,-4.590544096650538,-6.118413940548364,1.588794497018843,3.9799999445676804,-1.3633282806211018,22.17,-0.6375740320240317,-0.19983545079988208
FRA,1964,-4.529898169968676,-6.16313977808455,1.6258305378376432,4.740000143647194,0.8745538279508817,19.59,-1.05877248350595,-0.1449307529326198
FRA,1965,-4.492409729983957,-6.113364960679801,1.6579332775642628,4.210000112652779,0.5364102056363349,17.59,-0.20486920088825286,-0.10521623952227621
FRA,1966,-4.450203650054445,-6.072484414846135,1.6919008106772448,4.780000075697899,0.20725085529824439,15.310000000000002,-0.7966089713417436,0.005142672675100712
FRA,1967,-4.407588639010699,-5.9718758300211086,1.7339414374671114,4.800000041723251,-0.9876115349759546,16.05,-0.7535198506815329,-0.1583999091421422
FRA,1968,-4.372585479587978,-5.9317946004844995,1.7711811095538224,6.150000169873238,-1.4128568461761772,15.83,-0.8597623291267598,-0.457094311019155
FRA,1969,-4.2997610831060715,-5.900684820137235,1.8394396553514891,8.959999680519104,1.156602417055798,14.39,-1.526986534189215,-0.22119400942540146
FRA,1970,-4.2479465424920635,-5.872679056167134,1.8800641713953885,8.68000015616417,1.4793975339798011,21.02,-0.695552128002473,-0.14246466909003264
FRA,1971,-4.20123628421343,-5.85845870818703,1.9140862737178779,5.840000137686729,1.3551555386987921,20.06,-0.31568099252468124,-0.08578845781094024
FRA,1972,-4.158912175730731,-5.826638997308503,1.957355275759444,4.94999997317791,1.8438608633640314,17.71,-0.2729697331402754,-0.08658538563431017
FRA,1973,-4.1012124849776,-5.7793030059804185,1.9995589786804155,8.910000324249268,1.8635819026843417,15.83,-0.4069100763722848,-0.05727862401073258
FRA,1974,-4.081889991132785,-5.768947615182567,2.031283313236407,12.90999948978424,2.850095493896707,15.42,-2.339230694316221,0.11070488324225947
FRA,1975,-4.078116567319919,-5.652549833118075,2.021614247171781,7.919999957084656,-0.27616826241561504,16.09,-0.2569728554562328,-0.04100587979503523
FRA,1976,-4.029046857720524,-5.621162404623364,2.0357803757008326,8.560000360012054,0.9454834230107534,15.1,-1.9501542771852345,0.07542902611071511
FRA,1977,-4.005617639843599,-5.587533246309615,2.0658434047200673,9.070000052452087,0.36590407586351054,14.99,-1.348854824670475,-0.0800812962263735
FRA,1978,-3.9704529754420066,-5.441682255895831,2.101462577830206,7.980000227689743,-0.40732613341365126,17.24,-0.48098525324334057,-0.012091871042666735
FRA,1979,-3.942890398127193,-5.410431911953659,2.1220350866917834,9.040000289678574,-0.004520228020395722,19.82,-1.02381760075841,0.015809641844008127
FRA,1980,-3.9488648314895705,-5.393254753207247,2.127411316746777,11.85000017285347,0.010182172344336883,21.024500000000003,-2.6806892731566703,0.0909275255450126
FRA,1981,-3.957883193201221,-5.3462208769906905,2.1363099760518875,15.299999713897705,-0.9896369501063796,22.2404,-2.33732142274638,-0.022293476626859654
FRA,1982,-3.9374646832429177,-5.301364501731246,2.178208243204293,14.869999885559082,-1.424429468812551,25.5791,-3.3945257964121014,0.013292640914948972
FRA,1983,-3.9275475745170274,-5.273570059199258,2.190137280042015,12.533333897590637,-1.884976756770047,26.921900000000004,-1.9558344245121624,-0.04976252382911239
FRA,1984,-3.9238222446975195,-5.254487505902458,2.2040298386035944,11.740833520889282,-2.3195621119330236,29.345,-1.2646909829912547,-0.04343644862587848
FRA,1985,-3.9156252738091784,-5.234916452438082,2.2295881203776937,9.934166818857193,-2.3202131745346652,30.958800000000004,-1.2278591514368293,-0.05816778654380261
FRA,1986,-3.8724258041184925,-5.211200265303298,2.2451571079795327,7.742500305175781,-1.9618313863559311,31.527699999999996,-0.6054572580352364,0.03468658938171032
FRA,1987,-3.8598705219480167,-5.215398286819802,2.252706218306004,7.9758331179618835,-1.4221076820450889,33.8425,-1.084689175582604,-0.1201110160647465
FRA,1988,-3.813401472581799,-5.1883672179053235,2.2815933963819774,7.52333328127861,-1.8615132698886232,33.7152,-1.0790223183594143,-0.08250593033535081
FRA,1989,-3.782777568241047,-5.197052189944932,2.310653942455386,9.07166674733162,-1.2498984576596002,34.435,-1.3226443411790918,-0.07319506375748697
FRA,1990,-3.7651594144417104,-5.175525630281782,2.32696052927941,9.84666645526886,-1.818525247117827,35.5535,-1.3956687805357058,0.004579658444498591
FRA,1991,-3.767139578471377,-5.172723775940203,2.329815355479969,9.490666538476944,-1.6554838532387468,36.3396,-1.1370854375136021,-0.12165108753579457
FRA,1992,-3.7610343802995683,-5.142195091051009,2.342979832229462,10.351666808128357,-3.1477926723920717,40.0874,-0.26335929883866743,-0.0058837520403502985
FRA,1993,-3.7773154883459203,-5.090707757471841,2.340165737368709,8.749166876077652,-5.0313496229377135,46.4885,0.5516958198275861,-0.03095203077630737
FRA,1994,-3.7658724469131273,-5.100813339181881,2.355530856305716,5.692499876022339,-4.529747844460433,49.7684,-0.04677352976220571,-0.17531012026804982
FRA,1995,-3.7561267288707803,-5.09987830281214,2.3732221709263515,6.354166567325592,-4.076097886105989,56.1059,0.2060478659406568,-0.07775899845246004
FRA,1996,-3.7527359468508923,-5.099969809544895,2.3794764554768286,3.7283334881067276,-3.456613850411973,59.9984,0.36550775103181166,-0.04370629680722926
FRA,1997,-3.737406686010635,-5.083900415204939,2.3926433088478705,3.240833431482315,-3.5405178155242587,61.425,1.265497938533305,-0.1471480289151912
FRA,1998,-3.703834164101518,-5.1021900618992655,2.4153334653440988,3.3925000578165054,-2.5720173741175407,61.34739999999999,1.0487991159958017,-0.048655639403624384
FRA,1999,-3.6782764416603335,-5.073895376122885,2.429849017807267,2.7305249124765396,-2.2357617671390253,60.4965,0.36709519421498565,-0.105964288959989
FRA,2000,-3.6461299520007584,-5.0838769118948095,2.4532597843053576,4.2405251413583755,-2.1749172350591977,58.882400000000004,-0.898088375034241,-0.050704857453649055
FRA,2001,-3.628396626497239,-5.056561835203052,2.4650231800283104,4.257899895310402,-2.1161747497074495,58.343900000000005,-0.7048498244701599,0.0170884873722148
FRA,2002,-3.62137019603704,-5.028199193570754,2.481579628337938,3.295133262872696,-3.4504345241206735,60.258,-0.4072856711900376,0.04789831660294386
FRA,2003,-3.6210330683633947,-5.046938586957295,2.4816672914210613,2.2755416110157967,-3.761775863358893,64.4127,-0.5460958896549057,0.007695381809436963
FRA,2004,-3.6040484595284386,-5.028270370641519,2.491449231318382,2.0249083638191223,-2.7610020780284694,65.9391,-0.9978175125981568,-0.08602932126659946
FRA,2005,-3.5917092885319586,-5.030963648005464,2.496112413428817,2.071041613817215,-2.731234126411106,67.383,-2.0816521840076314,-0.05075956957064376
FRA,2006,-3.5688372197922766,-5.060333331863673,2.514019175925902,2.889150008559227,-2.385952230093753,64.6108,-2.420310894510242,-0.06641966986250591
FRA,2007,-3.5405317105791436,-5.035658677697604,2.5111181249725516,3.8640499114990234,-2.4285552396258243,64.5355,-3.108851526764742,-0.011612731102569551
FRA,2008,-3.54821781528155,-5.026338335190932,2.5000669969587053,3.6189332604408264,-3.458276031680699,68.7783,-3.7005992832692574,0.19943286773862634
FRA,2009,-3.5828945715963165,-4.998167781681384,2.4771460031862036,0.6472249981015921,-6.066239693620498,83.0389,-3.124732109013425,-0.13013416413537926
FRA,2010,-3.5729179875687476,-4.934832338245679,2.4870843933151816,0.37625832483172417,-5.590718938459543,85.2569,-3.3877799155911754,-0.08069760058001818
FRA,2011,-3.5675367221226346,-5.012282074423406,2.49564922994073,0.6933583412319422,-4.498901800406042,87.8344,-4.479857595989836,-0.01640205518272775
